"date","region/province","lat","long","confirmed","deaths","recovered","active"
"2020-03-10","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-10","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-11","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-11","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-12","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-12","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-13","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-13","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-14","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-14","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-15","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-15","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-16","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-16","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-17","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-17","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-18","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-18","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-19","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-19","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-20","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-20","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-21","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-21","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-22","Mozambique","-18.666","35.53","1","0","0","1"
"2020-03-22","Mozambique","-18.666","35.53","0","0","0","0"
"2020-03-23","Mozambique","-18.666","35.53","1","0","0","1"
"2020-03-24","Mozambique","-18.666","35.53","3","0","0","3"
"2020-03-25","Mozambique","-18.666","35.53","5","0","0","5"
"2020-03-26","Mozambique","-18.666","35.53","7","0","0","7"
"2020-03-27","Mozambique","-18.666","35.53","7","0","0","7"
"2020-03-28","Mozambique","-18.666","35.53","8","0","0","8"
"2020-03-29","Mozambique","-18.666","35.53","8","0","0","8"
"2020-03-30","Mozambique","-18.666","35.53","8","0","0","8"
"2020-03-31","Mozambique","-18.666","35.53","8","0","0","8"
"2020-04-01","Mozambique","-18.666","35.53","10","0","0","10"
"2020-04-02","Mozambique","-18.666","35.53","10","0","0","10"
"2020-04-03","Mozambique","-18.666","35.53","10","0","0","10"
"2020-04-04","Mozambique","-18.666","35.53","10","0","1","9"
"2020-04-05","Mozambique","-18.666","35.53","10","0","1","9"
"2020-04-06","Mozambique","-18.666","35.53","10","0","1","9"
"2020-04-07","Mozambique","-18.666","35.53","10","0","1","9"
"2020-04-08","Mozambique","-18.666","35.53","17","0","1","16"
"2020-04-09","Mozambique","-18.666","35.53","17","0","1","16"
"2020-04-10","Mozambique","-18.666","35.53","20","0","2","18"
"2020-04-11","Mozambique","-18.666","35.53","20","0","2","18"
"2020-04-12","Mozambique","-18.666","35.53","21","0","2","19"
"2020-04-13","Mozambique","-18.666","35.53","21","0","2","19"
"2020-04-14","Mozambique","-18.666","35.53","28","0","2","26"
"2020-04-15","Mozambique","-18.666","35.53","29","0","2","27"
"2020-04-16","Mozambique","-18.666","35.53","31","0","2","29"
"2020-04-17","Mozambique","-18.666","35.53","34","0","2","32"
"2020-04-18","Mozambique","-18.666","35.53","35","0","4","31"
"2020-04-19","Mozambique","-18.666","35.53","39","0","8","31"
"2020-04-20","Mozambique","-18.666","35.53","39","0","8","31"
"2020-04-21","Mozambique","-18.666","35.53","39","0","8","31"
"2020-04-22","Mozambique","-18.666","35.53","41","0","8","33"
"2020-01-22","Namibia","-22.958","18.49","0","0","0","0"
"2020-01-23","Namibia","-22.958","18.49","0","0","0","0"
"2020-01-24","Namibia","-22.958","18.49","0","0","0","0"
"2020-01-25","Namibia","-22.958","18.49","0","0","0","0"
"2020-01-26","Namibia","-22.958","18.49","0","0","0","0"
"2020-01-27","Namibia","-22.958","18.49","0","0","0","0"
"2020-01-28","Namibia","-22.958","18.49","0","0","0","0"
"2020-01-29","Namibia","-22.958","18.49","0","0","0","0"
"2020-01-30","Namibia","-22.958","18.49","0","0","0","0"
"2020-01-31","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-01","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-02","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-03","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-04","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-05","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-06","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-07","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-08","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-09","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-10","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-11","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-12","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-13","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-14","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-15","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-16","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-17","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-18","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-19","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-20","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-21","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-22","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-23","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-24","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-25","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-26","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-27","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-28","Namibia","-22.958","18.49","0","0","0","0"
"2020-02-29","Namibia","-22.958","18.49","0","0","0","0"
"2020-03-01","Namibia","-22.958","18.49","0","0","0","0"
"2020-03-02","Namibia","-22.958","18.49","0","0","0","0"
"2020-03-03","Namibia","-22.958","18.49","0","0","0","0"
"2020-03-04","Namibia","-22.958","18.49","0","0","0","0"
"2020-03-05","Namibia","-22.958","18.49","0","0","0","0"
"2020-03-06","Namibia","-22.958","18.49","0","0","0","0"
"2020-03-07","Namibia","-22.958","18.49","0","0","0","0"
"2020-03-08","Namibia","-22.958","18.49","0","0","0","0"
"2020-03-09","Namibia","-22.958","18.49","0","0","0","0"
"2020-03-10","Namibia","-22.958","18.49","0","0","0","0"
"2020-03-11","Namibia","-22.958","18.49","0","0","0","0"
"2020-03-12","Namibia","-22.958","18.49","0","0","0","0"
"2020-03-13","Namibia","-22.958","18.49","0","0","0","0"
"2020-03-14","Namibia","-22.958","18.49","2","0","0","2"
"2020-03-15","Namibia","-22.958","18.49","2","0","0","2"
"2020-03-16","Namibia","-22.958","18.49","2","0","0","2"
"2020-03-17","Namibia","-22.958","18.49","2","0","0","2"
"2020-03-18","Namibia","-22.958","18.49","2","0","0","2"
"2020-03-19","Namibia","-22.958","18.49","3","0","0","3"
"2020-03-20","Namibia","-22.958","18.49","3","0","0","3"
"2020-03-21","Namibia","-22.958","18.49","3","0","0","3"
"2020-03-22","Namibia","-22.958","18.49","3","0","0","3"
"2020-03-23","Namibia","-22.958","18.49","4","0","0","4"
"2020-03-24","Namibia","-22.958","18.49","7","0","2","5"
"2020-03-25","Namibia","-22.958","18.49","7","0","2","5"
"2020-03-26","Namibia","-22.958","18.49","8","0","2","6"
"2020-03-27","Namibia","-22.958","18.49","8","0","2","6"
"2020-03-28","Namibia","-22.958","18.49","8","0","2","6"
"2020-03-29","Namibia","-22.958","18.49","11","0","2","9"
"2020-03-30","Namibia","-22.958","18.49","11","0","2","9"
"2020-03-31","Namibia","-22.958","18.49","11","0","2","9"
"2020-04-01","Namibia","-22.958","18.49","14","0","2","12"
"2020-04-02","Namibia","-22.958","18.49","14","0","3","11"
"2020-04-03","Namibia","-22.958","18.49","14","0","3","11"
"2020-04-04","Namibia","-22.958","18.49","14","0","3","11"
"2020-04-05","Namibia","-22.958","18.49","16","0","3","13"
"2020-04-06","Namibia","-22.958","18.49","16","0","3","13"
"2020-04-07","Namibia","-22.958","18.49","16","0","3","13"
"2020-04-08","Namibia","-22.958","18.49","16","0","3","13"
"2020-04-09","Namibia","-22.958","18.49","16","0","3","13"
"2020-04-10","Namibia","-22.958","18.49","16","0","3","13"
"2020-04-11","Namibia","-22.958","18.49","16","0","3","13"
"2020-04-12","Namibia","-22.958","18.49","16","0","3","13"
"2020-04-13","Namibia","-22.958","18.49","16","0","3","13"
"2020-04-14","Namibia","-22.958","18.49","16","0","3","13"
"2020-04-15","Namibia","-22.958","18.49","16","0","3","13"
"2020-04-16","Namibia","-22.958","18.49","16","0","4","12"
"2020-04-17","Namibia","-22.958","18.49","16","0","4","12"
"2020-04-18","Namibia","-22.958","18.49","16","0","6","10"
"2020-04-19","Namibia","-22.958","18.49","16","0","6","10"
"2020-04-20","Namibia","-22.958","18.49","16","0","6","10"
"2020-04-21","Namibia","-22.958","18.49","16","0","6","10"
"2020-04-22","Namibia","-22.958","18.49","16","0","6","10"
"2020-01-22","Nepal","28.167","84.25","0","0","0","0"
"2020-01-23","Nepal","28.167","84.25","0","0","0","0"
"2020-01-24","Nepal","28.167","84.25","0","0","0","0"
"2020-01-25","Nepal","28.167","84.25","1","0","0","1"
"2020-01-26","Nepal","28.167","84.25","1","0","0","1"
"2020-01-27","Nepal","28.167","84.25","1","0","0","1"
"2020-01-28","Nepal","28.167","84.25","1","0","0","1"
"2020-01-29","Nepal","28.167","84.25","1","0","0","1"
"2020-01-30","Nepal","28.167","84.25","1","0","0","1"
"2020-01-31","Nepal","28.167","84.25","1","0","0","1"
"2020-02-01","Nepal","28.167","84.25","1","0","0","1"
"2020-02-02","Nepal","28.167","84.25","1","0","0","1"
"2020-02-03","Nepal","28.167","84.25","1","0","0","1"
"2020-02-04","Nepal","28.167","84.25","1","0","0","1"
"2020-02-05","Nepal","28.167","84.25","1","0","0","1"
"2020-02-06","Nepal","28.167","84.25","1","0","0","1"
"2020-02-07","Nepal","28.167","84.25","1","0","0","1"
"2020-02-08","Nepal","28.167","84.25","1","0","0","1"
"2020-02-09","Nepal","28.167","84.25","1","0","0","1"
"2020-02-10","Nepal","28.167","84.25","1","0","0","1"
"2020-02-11","Nepal","28.167","84.25","1","0","0","1"
"2020-02-12","Nepal","28.167","84.25","1","0","1","0"
"2020-02-13","Nepal","28.167","84.25","1","0","1","0"
"2020-02-14","Nepal","28.167","84.25","1","0","1","0"
"2020-02-15","Nepal","28.167","84.25","1","0","1","0"
"2020-02-16","Nepal","28.167","84.25","1","0","1","0"
"2020-02-17","Nepal","28.167","84.25","1","0","1","0"
"2020-02-18","Nepal","28.167","84.25","1","0","1","0"
"2020-02-19","Nepal","28.167","84.25","1","0","1","0"
"2020-02-20","Nepal","28.167","84.25","1","0","1","0"
"2020-02-21","Nepal","28.167","84.25","1","0","1","0"
"2020-02-22","Nepal","28.167","84.25","1","0","1","0"
"2020-02-23","Nepal","28.167","84.25","1","0","1","0"
"2020-02-24","Nepal","28.167","84.25","1","0","1","0"
"2020-02-25","Nepal","28.167","84.25","1","0","1","0"
"2020-02-26","Nepal","28.167","84.25","1","0","1","0"
"2020-02-27","Nepal","28.167","84.25","1","0","1","0"
"2020-02-28","Nepal","28.167","84.25","1","0","1","0"
"2020-02-29","Nepal","28.167","84.25","1","0","1","0"
"2020-03-01","Nepal","28.167","84.25","1","0","1","0"
"2020-03-02","Nepal","28.167","84.25","1","0","1","0"
"2020-03-03","Nepal","28.167","84.25","1","0","1","0"
"2020-03-04","Nepal","28.167","84.25","1","0","1","0"
"2020-03-05","Nepal","28.167","84.25","1","0","1","0"
"2020-03-06","Nepal","28.167","84.25","1","0","1","0"
"2020-03-07","Nepal","28.167","84.25","1","0","1","0"
"2020-03-08","Nepal","28.167","84.25","1","0","1","0"
"2020-03-09","Nepal","28.167","84.25","1","0","1","0"
"2020-03-10","Nepal","28.167","84.25","1","0","1","0"
"2020-03-11","Nepal","28.167","84.25","1","0","1","0"
"2020-03-12","Nepal","28.167","84.25","1","0","1","0"
"2020-03-13","Nepal","28.167","84.25","1","0","1","0"
"2020-03-14","Nepal","28.167","84.25","1","0","1","0"
"2020-03-15","Nepal","28.167","84.25","1","0","1","0"
"2020-03-16","Nepal","28.167","84.25","1","0","1","0"
"2020-03-17","Nepal","28.167","84.25","1","0","1","0"
"2020-03-18","Nepal","28.167","84.25","1","0","1","0"
"2020-03-19","Nepal","28.167","84.25","1","0","1","0"
"2020-03-20","Nepal","28.167","84.25","1","0","1","0"
"2020-03-21","Nepal","28.167","84.25","1","0","1","0"
"2020-03-22","Nepal","28.167","84.25","1","0","1","0"
"2020-03-23","Nepal","28.167","84.25","2","0","1","1"
"2020-03-24","Nepal","28.167","84.25","2","0","1","1"
"2020-03-25","Nepal","28.167","84.25","3","0","1","2"
"2020-03-26","Nepal","28.167","84.25","3","0","1","2"
"2020-03-27","Nepal","28.167","84.25","4","0","1","3"
"2020-03-28","Nepal","28.167","84.25","5","0","1","4"
"2020-03-29","Nepal","28.167","84.25","5","0","1","4"
"2020-03-30","Nepal","28.167","84.25","5","0","1","4"
"2020-03-31","Nepal","28.167","84.25","5","0","1","4"
"2020-04-01","Nepal","28.167","84.25","5","0","1","4"
"2020-04-02","Nepal","28.167","84.25","6","0","1","5"
"2020-04-03","Nepal","28.167","84.25","6","0","1","5"
"2020-04-04","Nepal","28.167","84.25","9","0","1","8"
"2020-04-05","Nepal","28.167","84.25","9","0","1","8"
"2020-04-06","Nepal","28.167","84.25","9","0","1","8"
"2020-04-07","Nepal","28.167","84.25","9","0","1","8"
"2020-04-08","Nepal","28.167","84.25","9","0","1","8"
"2020-04-09","Nepal","28.167","84.25","9","0","1","8"
"2020-04-10","Nepal","28.167","84.25","9","0","1","8"
"2020-04-11","Nepal","28.167","84.25","9","0","1","8"
"2020-04-12","Nepal","28.167","84.25","12","0","1","11"
"2020-04-13","Nepal","28.167","84.25","14","0","1","13"
"2020-04-14","Nepal","28.167","84.25","16","0","1","15"
"2020-04-15","Nepal","28.167","84.25","16","0","1","15"
"2020-04-16","Nepal","28.167","84.25","16","0","2","14"
"2020-04-17","Nepal","28.167","84.25","30","0","2","28"
"2020-04-18","Nepal","28.167","84.25","31","0","2","29"
"2020-04-19","Nepal","28.167","84.25","31","0","4","27"
"2020-04-20","Nepal","28.167","84.25","31","0","4","27"
"2020-04-21","Nepal","28.167","84.25","43","0","4","39"
"2020-04-22","Nepal","28.167","84.25","45","0","7","38"
"2020-01-22","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-01-23","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-01-24","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-01-25","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-01-26","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-01-27","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-01-28","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-01-29","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-01-30","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-01-31","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-01","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-02","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-03","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-04","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-05","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-06","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-07","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-08","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-09","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-10","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-11","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-12","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-13","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-14","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-15","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-16","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-17","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-18","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-19","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-20","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-21","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-22","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-23","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-24","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-25","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-26","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-27","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-28","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-02-29","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-03-01","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-03-02","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-03-03","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-03-04","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-03-05","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-03-06","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-03-07","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-03-08","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-03-09","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-03-10","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-03-11","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-03-12","Aruba, Netherlands","12.519","-70.036","0","0","0","0"
"2020-03-13","Aruba, Netherlands","12.519","-70.036","2","0","0","2"
"2020-03-14","Aruba, Netherlands","12.519","-70.036","2","0","0","2"
"2020-03-15","Aruba, Netherlands","12.519","-70.036","2","0","0","2"
"2020-03-16","Aruba, Netherlands","12.519","-70.036","2","0","0","2"
"2020-03-17","Aruba, Netherlands","12.519","-70.036","3","0","0","3"
"2020-03-18","Aruba, Netherlands","12.519","-70.036","4","0","0","4"
"2020-03-19","Aruba, Netherlands","12.519","-70.036","4","0","0","4"
"2020-03-20","Aruba, Netherlands","12.519","-70.036","5","0","0","5"
"2020-03-21","Aruba, Netherlands","12.519","-70.036","5","0","0","5"
"2020-03-22","Aruba, Netherlands","12.519","-70.036","9","0","0","9"
"2020-03-23","Aruba, Netherlands","12.519","-70.036","9","0","1","8"
"2020-03-24","Aruba, Netherlands","12.519","-70.036","12","0","1","11"
"2020-03-25","Aruba, Netherlands","12.519","-70.036","17","0","1","16"
"2020-03-26","Aruba, Netherlands","12.519","-70.036","28","0","1","27"
"2020-03-27","Aruba, Netherlands","12.519","-70.036","33","0","1","32"
"2020-03-28","Aruba, Netherlands","12.519","-70.036","46","0","1","45"
"2020-03-29","Aruba, Netherlands","12.519","-70.036","50","0","1","49"
"2020-03-30","Aruba, Netherlands","12.519","-70.036","50","0","1","49"
"2020-03-31","Aruba, Netherlands","12.519","-70.036","55","0","1","54"
"2020-04-01","Aruba, Netherlands","12.519","-70.036","55","0","1","54"
"2020-04-02","Aruba, Netherlands","12.519","-70.036","60","0","1","59"
"2020-04-03","Aruba, Netherlands","12.519","-70.036","62","0","1","61"
"2020-04-04","Aruba, Netherlands","12.519","-70.036","64","0","1","63"
"2020-04-05","Aruba, Netherlands","12.519","-70.036","64","0","1","63"
"2020-04-06","Aruba, Netherlands","12.519","-70.036","71","0","2","69"
"2020-04-07","Aruba, Netherlands","12.519","-70.036","74","0","14","60"
"2020-04-08","Aruba, Netherlands","12.519","-70.036","77","0","14","63"
"2020-04-09","Aruba, Netherlands","12.519","-70.036","82","0","20","62"
"2020-04-10","Aruba, Netherlands","12.519","-70.036","86","0","27","59"
"2020-04-11","Aruba, Netherlands","12.519","-70.036","92","0","29","63"
"2020-04-12","Aruba, Netherlands","12.519","-70.036","92","0","32","60"
"2020-04-13","Aruba, Netherlands","12.519","-70.036","92","0","32","60"
"2020-04-14","Aruba, Netherlands","12.519","-70.036","92","0","32","60"
"2020-04-15","Aruba, Netherlands","12.519","-70.036","93","1","39","53"
"2020-04-16","Aruba, Netherlands","12.519","-70.036","95","2","39","54"
"2020-04-17","Aruba, Netherlands","12.519","-70.036","96","2","43","51"
"2020-04-18","Aruba, Netherlands","12.519","-70.036","96","2","44","50"
"2020-04-19","Aruba, Netherlands","12.519","-70.036","97","2","49","46"
"2020-04-20","Aruba, Netherlands","12.519","-70.036","97","2","49","46"
"2020-04-21","Aruba, Netherlands","12.519","-70.036","97","2","51","44"
"2020-04-22","Aruba, Netherlands","12.519","-70.036","100","2","68","30"
"2020-01-22","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-01-23","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-01-24","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-01-25","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-01-26","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-01-27","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-01-28","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-01-29","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-01-30","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-01-31","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-01","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-02","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-03","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-04","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-05","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-06","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-07","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-08","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-09","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-10","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-11","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-12","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-13","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-14","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-15","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-16","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-17","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-18","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-19","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-20","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-21","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-22","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-23","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-24","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-25","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-26","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-27","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-28","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-02-29","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-03-01","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-03-02","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-03-03","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-03-04","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-03-05","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-03-06","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-03-07","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-03-08","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-03-09","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-03-10","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-03-11","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-03-12","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-03-13","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-03-14","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-03-15","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-03-16","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-03-17","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-03-18","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-03-19","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-03-20","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-03-21","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
"2020-03-22","Bonaire, Sint Eustatius and Saba, Netherlands","12.178","-68.238","0","0","0","0"
