Country/Region,Lat,Long,Province/State,confirmed,date,deaths,recovered
Nigeria,9.082,8.675,,1,2020-02-29,0,0
Nigeria,9.082,8.675,,1,2020-03-01,0,0
Nigeria,9.082,8.675,,1,2020-03-02,0,0
Nigeria,9.082,8.675,,1,2020-03-03,0,0
Nigeria,9.082,8.675,,1,2020-03-04,0,0
Nigeria,9.082,8.675,,1,2020-03-05,0,0
Nigeria,9.082,8.675,,1,2020-03-06,0,0
Nigeria,9.082,8.675,,1,2020-03-07,0,0
Nigeria,9.082,8.675,,1,2020-03-08,0,0
Nigeria,9.082,8.675,,2,2020-03-09,0,0
Nigeria,9.082,8.675,,2,2020-03-10,0,0
Nigeria,9.082,8.675,,2,2020-03-11,0,0
Nigeria,9.082,8.675,,2,2020-03-12,0,0
Nigeria,9.082,8.675,,2,2020-03-13,0,0
Nigeria,9.082,8.675,,2,2020-03-14,0,0
Nigeria,9.082,8.675,,2,2020-03-15,0,0
Nigeria,9.082,8.675,,2,2020-03-16,0,0
Nigeria,9.082,8.675,,3,2020-03-17,0,0
Nigeria,9.082,8.675,,8,2020-03-18,0,1
Nigeria,9.082,8.675,,8,2020-03-19,0,1
Nigeria,9.082,8.675,,12,2020-03-20,0,1
Nigeria,9.082,8.675,,22,2020-03-21,0,1
Nigeria,9.082,8.675,,30,2020-03-22,0,2
Nigeria,9.082,8.675,,40,2020-03-23,1,2
Nigeria,9.082,8.675,,44,2020-03-24,1,2
Nigeria,9.082,8.675,,51,2020-03-25,1,2
Nigeria,9.082,8.675,,65,2020-03-26,1,2
Nigeria,9.082,8.675,,70,2020-03-27,1,3
Nigeria,9.082,8.675,,89,2020-03-28,1,3
Nigeria,9.082,8.675,,111,2020-03-29,1,3
Nigeria,9.082,8.675,,131,2020-03-30,2,8
Nigeria,9.082,8.675,,135,2020-03-31,2,8
Nigeria,9.082,8.675,,174,2020-04-01,2,9
Nigeria,9.082,8.675,,184,2020-04-02,2,20
Nigeria,9.082,8.675,,210,2020-04-03,4,25
Nigeria,9.082,8.675,,214,2020-04-04,4,25
Nigeria,9.082,8.675,,232,2020-04-05,5,33
Nigeria,9.082,8.675,,238,2020-04-06,5,35
Nigeria,9.082,8.675,,254,2020-04-07,6,44
Nigeria,9.082,8.675,,276,2020-04-08,6,44
Nigeria,9.082,8.675,,288,2020-04-09,7,51
North Macedonia,41.609,21.745,,0,2020-01-22,0,0
North Macedonia,41.609,21.745,,0,2020-01-23,0,0
North Macedonia,41.609,21.745,,0,2020-01-24,0,0
North Macedonia,41.609,21.745,,0,2020-01-25,0,0
North Macedonia,41.609,21.745,,0,2020-01-26,0,0
North Macedonia,41.609,21.745,,0,2020-01-27,0,0
North Macedonia,41.609,21.745,,0,2020-01-28,0,0
North Macedonia,41.609,21.745,,0,2020-01-29,0,0
North Macedonia,41.609,21.745,,0,2020-01-30,0,0
North Macedonia,41.609,21.745,,0,2020-01-31,0,0
North Macedonia,41.609,21.745,,0,2020-02-01,0,0
North Macedonia,41.609,21.745,,0,2020-02-02,0,0
North Macedonia,41.609,21.745,,0,2020-02-03,0,0
North Macedonia,41.609,21.745,,0,2020-02-04,0,0
North Macedonia,41.609,21.745,,0,2020-02-05,0,0
North Macedonia,41.609,21.745,,0,2020-02-06,0,0
North Macedonia,41.609,21.745,,0,2020-02-07,0,0
North Macedonia,41.609,21.745,,0,2020-02-08,0,0
North Macedonia,41.609,21.745,,0,2020-02-09,0,0
North Macedonia,41.609,21.745,,0,2020-02-10,0,0
North Macedonia,41.609,21.745,,0,2020-02-11,0,0
North Macedonia,41.609,21.745,,0,2020-02-12,0,0
North Macedonia,41.609,21.745,,0,2020-02-13,0,0
North Macedonia,41.609,21.745,,0,2020-02-14,0,0
North Macedonia,41.609,21.745,,0,2020-02-15,0,0
North Macedonia,41.609,21.745,,0,2020-02-16,0,0
North Macedonia,41.609,21.745,,0,2020-02-17,0,0
North Macedonia,41.609,21.745,,0,2020-02-18,0,0
North Macedonia,41.609,21.745,,0,2020-02-19,0,0
North Macedonia,41.609,21.745,,0,2020-02-20,0,0
North Macedonia,41.609,21.745,,0,2020-02-21,0,0
North Macedonia,41.609,21.745,,0,2020-02-22,0,0
North Macedonia,41.609,21.745,,0,2020-02-23,0,0
North Macedonia,41.609,21.745,,0,2020-02-24,0,0
North Macedonia,41.609,21.745,,0,2020-02-25,0,0
North Macedonia,41.609,21.745,,1,2020-02-26,0,0
North Macedonia,41.609,21.745,,1,2020-02-27,0,0
North Macedonia,41.609,21.745,,1,2020-02-28,0,0
North Macedonia,41.609,21.745,,1,2020-02-29,0,0
North Macedonia,41.609,21.745,,1,2020-03-01,0,0
North Macedonia,41.609,21.745,,1,2020-03-02,0,0
North Macedonia,41.609,21.745,,1,2020-03-03,0,0
North Macedonia,41.609,21.745,,1,2020-03-04,0,0
North Macedonia,41.609,21.745,,1,2020-03-05,0,0
North Macedonia,41.609,21.745,,3,2020-03-06,0,0
North Macedonia,41.609,21.745,,3,2020-03-07,0,0
North Macedonia,41.609,21.745,,3,2020-03-08,0,0
North Macedonia,41.609,21.745,,3,2020-03-09,0,0
North Macedonia,41.609,21.745,,7,2020-03-10,0,0
North Macedonia,41.609,21.745,,7,2020-03-11,0,0
North Macedonia,41.609,21.745,,7,2020-03-12,0,0
North Macedonia,41.609,21.745,,14,2020-03-13,0,1
North Macedonia,41.609,21.745,,14,2020-03-14,0,1
North Macedonia,41.609,21.745,,14,2020-03-15,0,1
North Macedonia,41.609,21.745,,18,2020-03-16,0,1
North Macedonia,41.609,21.745,,26,2020-03-17,0,1
North Macedonia,41.609,21.745,,35,2020-03-18,0,1
North Macedonia,41.609,21.745,,48,2020-03-19,0,1
North Macedonia,41.609,21.745,,67,2020-03-20,0,1
North Macedonia,41.609,21.745,,85,2020-03-21,0,1
North Macedonia,41.609,21.745,,115,2020-03-22,1,1
North Macedonia,41.609,21.745,,136,2020-03-23,2,1
North Macedonia,41.609,21.745,,148,2020-03-24,2,1
North Macedonia,41.609,21.745,,177,2020-03-25,3,1
North Macedonia,41.609,21.745,,201,2020-03-26,3,3
North Macedonia,41.609,21.745,,219,2020-03-27,3,3
North Macedonia,41.609,21.745,,241,2020-03-28,4,3
North Macedonia,41.609,21.745,,259,2020-03-29,6,3
North Macedonia,41.609,21.745,,285,2020-03-30,7,12
North Macedonia,41.609,21.745,,329,2020-03-31,9,12
North Macedonia,41.609,21.745,,354,2020-04-01,11,17
North Macedonia,41.609,21.745,,384,2020-04-02,11,17
North Macedonia,41.609,21.745,,430,2020-04-03,12,20
North Macedonia,41.609,21.745,,483,2020-04-04,17,20
North Macedonia,41.609,21.745,,555,2020-04-05,18,23
North Macedonia,41.609,21.745,,570,2020-04-06,23,30
North Macedonia,41.609,21.745,,599,2020-04-07,26,30
North Macedonia,41.609,21.745,,617,2020-04-08,29,35
North Macedonia,41.609,21.745,,663,2020-04-09,30,37
Norway,60.472,8.469,,0,2020-01-22,0,0
Norway,60.472,8.469,,0,2020-01-23,0,0
Norway,60.472,8.469,,0,2020-01-24,0,0
Norway,60.472,8.469,,0,2020-01-25,0,0
Norway,60.472,8.469,,0,2020-01-26,0,0
Norway,60.472,8.469,,0,2020-01-27,0,0
Norway,60.472,8.469,,0,2020-01-28,0,0
Norway,60.472,8.469,,0,2020-01-29,0,0
Norway,60.472,8.469,,0,2020-01-30,0,0
Norway,60.472,8.469,,0,2020-01-31,0,0
Norway,60.472,8.469,,0,2020-02-01,0,0
Norway,60.472,8.469,,0,2020-02-02,0,0
Norway,60.472,8.469,,0,2020-02-03,0,0
Norway,60.472,8.469,,0,2020-02-04,0,0
Norway,60.472,8.469,,0,2020-02-05,0,0
Norway,60.472,8.469,,0,2020-02-06,0,0
Norway,60.472,8.469,,0,2020-02-07,0,0
Norway,60.472,8.469,,0,2020-02-08,0,0
Norway,60.472,8.469,,0,2020-02-09,0,0
Norway,60.472,8.469,,0,2020-02-10,0,0
Norway,60.472,8.469,,0,2020-02-11,0,0
Norway,60.472,8.469,,0,2020-02-12,0,0
Norway,60.472,8.469,,0,2020-02-13,0,0
Norway,60.472,8.469,,0,2020-02-14,0,0
Norway,60.472,8.469,,0,2020-02-15,0,0
Norway,60.472,8.469,,0,2020-02-16,0,0
Norway,60.472,8.469,,0,2020-02-17,0,0
Norway,60.472,8.469,,0,2020-02-18,0,0
Norway,60.472,8.469,,0,2020-02-19,0,0
Norway,60.472,8.469,,0,2020-02-20,0,0
Norway,60.472,8.469,,0,2020-02-21,0,0
Norway,60.472,8.469,,0,2020-02-22,0,0
Norway,60.472,8.469,,0,2020-02-23,0,0
Norway,60.472,8.469,,0,2020-02-24,0,0
Norway,60.472,8.469,,0,2020-02-25,0,0
Norway,60.472,8.469,,1,2020-02-26,0,0
Norway,60.472,8.469,,1,2020-02-27,0,0
Norway,60.472,8.469,,6,2020-02-28,0,0
Norway,60.472,8.469,,15,2020-02-29,0,0
Norway,60.472,8.469,,19,2020-03-01,0,0
Norway,60.472,8.469,,25,2020-03-02,0,0
Norway,60.472,8.469,,32,2020-03-03,0,0
Norway,60.472,8.469,,56,2020-03-04,0,0
Norway,60.472,8.469,,87,2020-03-05,0,0
Norway,60.472,8.469,,108,2020-03-06,0,0
Norway,60.472,8.469,,147,2020-03-07,0,0
Norway,60.472,8.469,,176,2020-03-08,0,0
Norway,60.472,8.469,,205,2020-03-09,0,1
Norway,60.472,8.469,,400,2020-03-10,0,1
Norway,60.472,8.469,,598,2020-03-11,0,1
Norway,60.472,8.469,,702,2020-03-12,0,1
Norway,60.472,8.469,,996,2020-03-13,0,1
Norway,60.472,8.469,,1090,2020-03-14,3,1
Norway,60.472,8.469,,1221,2020-03-15,3,1
Norway,60.472,8.469,,1333,2020-03-16,3,1
Norway,60.472,8.469,,1463,2020-03-17,3,1
Norway,60.472,8.469,,1550,2020-03-18,6,1
Norway,60.472,8.469,,1746,2020-03-19,7,1
Norway,60.472,8.469,,1914,2020-03-20,7,1
Norway,60.472,8.469,,2118,2020-03-21,7,1
Norway,60.472,8.469,,2385,2020-03-22,7,1
Norway,60.472,8.469,,2621,2020-03-23,10,6
Norway,60.472,8.469,,2863,2020-03-24,12,6
Norway,60.472,8.469,,3084,2020-03-25,14,6
Norway,60.472,8.469,,3369,2020-03-26,14,6
Norway,60.472,8.469,,3755,2020-03-27,19,6
Norway,60.472,8.469,,4015,2020-03-28,23,7
Norway,60.472,8.469,,4284,2020-03-29,25,7
Norway,60.472,8.469,,4445,2020-03-30,32,12
Norway,60.472,8.469,,4641,2020-03-31,39,13
Norway,60.472,8.469,,4863,2020-04-01,44,13
Norway,60.472,8.469,,5147,2020-04-02,50,32
Norway,60.472,8.469,,5370,2020-04-03,59,32
Norway,60.472,8.469,,5550,2020-04-04,62,32
Norway,60.472,8.469,,5687,2020-04-05,71,32
Norway,60.472,8.469,,5865,2020-04-06,76,32
Norway,60.472,8.469,,6086,2020-04-07,89,32
Norway,60.472,8.469,,6086,2020-04-08,101,32
Norway,60.472,8.469,,6211,2020-04-09,108,32
Oman,21.0,57.0,,0,2020-01-22,0,0
Oman,21.0,57.0,,0,2020-01-23,0,0
Oman,21.0,57.0,,0,2020-01-24,0,0
Oman,21.0,57.0,,0,2020-01-25,0,0
Oman,21.0,57.0,,0,2020-01-26,0,0
Oman,21.0,57.0,,0,2020-01-27,0,0
Oman,21.0,57.0,,0,2020-01-28,0,0
Oman,21.0,57.0,,0,2020-01-29,0,0
Oman,21.0,57.0,,0,2020-01-30,0,0
Oman,21.0,57.0,,0,2020-01-31,0,0
Oman,21.0,57.0,,0,2020-02-01,0,0
Oman,21.0,57.0,,0,2020-02-02,0,0
Oman,21.0,57.0,,0,2020-02-03,0,0
Oman,21.0,57.0,,0,2020-02-04,0,0
Oman,21.0,57.0,,0,2020-02-05,0,0
Oman,21.0,57.0,,0,2020-02-06,0,0
Oman,21.0,57.0,,0,2020-02-07,0,0
Oman,21.0,57.0,,0,2020-02-08,0,0
Oman,21.0,57.0,,0,2020-02-09,0,0
Oman,21.0,57.0,,0,2020-02-10,0,0
Oman,21.0,57.0,,0,2020-02-11,0,0
Oman,21.0,57.0,,0,2020-02-12,0,0
Oman,21.0,57.0,,0,2020-02-13,0,0
Oman,21.0,57.0,,0,2020-02-14,0,0
Oman,21.0,57.0,,0,2020-02-15,0,0
Oman,21.0,57.0,,0,2020-02-16,0,0
Oman,21.0,57.0,,0,2020-02-17,0,0
Oman,21.0,57.0,,0,2020-02-18,0,0
Oman,21.0,57.0,,0,2020-02-19,0,0
Oman,21.0,57.0,,0,2020-02-20,0,0
Oman,21.0,57.0,,0,2020-02-21,0,0
Oman,21.0,57.0,,0,2020-02-22,0,0
Oman,21.0,57.0,,0,2020-02-23,0,0
Oman,21.0,57.0,,2,2020-02-24,0,0
Oman,21.0,57.0,,2,2020-02-25,0,0
Oman,21.0,57.0,,4,2020-02-26,0,0
Oman,21.0,57.0,,4,2020-02-27,0,0
Oman,21.0,57.0,,4,2020-02-28,0,0
Oman,21.0,57.0,,6,2020-02-29,0,1
Oman,21.0,57.0,,6,2020-03-01,0,1
Oman,21.0,57.0,,6,2020-03-02,0,1
Oman,21.0,57.0,,12,2020-03-03,0,2
Oman,21.0,57.0,,15,2020-03-04,0,2
Oman,21.0,57.0,,16,2020-03-05,0,2
Oman,21.0,57.0,,16,2020-03-06,0,2
Oman,21.0,57.0,,16,2020-03-07,0,2
Oman,21.0,57.0,,16,2020-03-08,0,2
Oman,21.0,57.0,,16,2020-03-09,0,2
Oman,21.0,57.0,,18,2020-03-10,0,9
Oman,21.0,57.0,,18,2020-03-11,0,9
Oman,21.0,57.0,,18,2020-03-12,0,9
Oman,21.0,57.0,,19,2020-03-13,0,9
Oman,21.0,57.0,,19,2020-03-14,0,9
Oman,21.0,57.0,,22,2020-03-15,0,9
Oman,21.0,57.0,,22,2020-03-16,0,9
Oman,21.0,57.0,,24,2020-03-17,0,9
Oman,21.0,57.0,,39,2020-03-18,0,12
Oman,21.0,57.0,,48,2020-03-19,0,12
Oman,21.0,57.0,,48,2020-03-20,0,12
Oman,21.0,57.0,,52,2020-03-21,0,12
Oman,21.0,57.0,,55,2020-03-22,0,17
Oman,21.0,57.0,,66,2020-03-23,0,17
Oman,21.0,57.0,,84,2020-03-24,0,17
Oman,21.0,57.0,,99,2020-03-25,0,17
Oman,21.0,57.0,,109,2020-03-26,0,23
Oman,21.0,57.0,,131,2020-03-27,0,23
Oman,21.0,57.0,,152,2020-03-28,0,23
Oman,21.0,57.0,,167,2020-03-29,0,23
Oman,21.0,57.0,,179,2020-03-30,0,29
Oman,21.0,57.0,,192,2020-03-31,1,34
Oman,21.0,57.0,,210,2020-04-01,1,34
Oman,21.0,57.0,,231,2020-04-02,1,57
Oman,21.0,57.0,,252,2020-04-03,1,57
Oman,21.0,57.0,,277,2020-04-04,2,61
Oman,21.0,57.0,,298,2020-04-05,2,61
Oman,21.0,57.0,,331,2020-04-06,2,61
Oman,21.0,57.0,,371,2020-04-07,2,67
Oman,21.0,57.0,,419,2020-04-08,2,72
Oman,21.0,57.0,,457,2020-04-09,3,109
Pakistan,30.375,69.345,,0,2020-01-22,0,0
Pakistan,30.375,69.345,,0,2020-01-23,0,0
Pakistan,30.375,69.345,,0,2020-01-24,0,0
Pakistan,30.375,69.345,,0,2020-01-25,0,0
Pakistan,30.375,69.345,,0,2020-01-26,0,0
Pakistan,30.375,69.345,,0,2020-01-27,0,0
Pakistan,30.375,69.345,,0,2020-01-28,0,0
Pakistan,30.375,69.345,,0,2020-01-29,0,0
Pakistan,30.375,69.345,,0,2020-01-30,0,0
Pakistan,30.375,69.345,,0,2020-01-31,0,0
Pakistan,30.375,69.345,,0,2020-02-01,0,0
Pakistan,30.375,69.345,,0,2020-02-02,0,0
Pakistan,30.375,69.345,,0,2020-02-03,0,0
Pakistan,30.375,69.345,,0,2020-02-04,0,0
Pakistan,30.375,69.345,,0,2020-02-05,0,0
Pakistan,30.375,69.345,,0,2020-02-06,0,0
Pakistan,30.375,69.345,,0,2020-02-07,0,0
Pakistan,30.375,69.345,,0,2020-02-08,0,0
Pakistan,30.375,69.345,,0,2020-02-09,0,0
Pakistan,30.375,69.345,,0,2020-02-10,0,0
Pakistan,30.375,69.345,,0,2020-02-11,0,0
Pakistan,30.375,69.345,,0,2020-02-12,0,0
Pakistan,30.375,69.345,,0,2020-02-13,0,0
Pakistan,30.375,69.345,,0,2020-02-14,0,0
Pakistan,30.375,69.345,,0,2020-02-15,0,0
Pakistan,30.375,69.345,,0,2020-02-16,0,0
Pakistan,30.375,69.345,,0,2020-02-17,0,0
Pakistan,30.375,69.345,,0,2020-02-18,0,0
Pakistan,30.375,69.345,,0,2020-02-19,0,0
Pakistan,30.375,69.345,,0,2020-02-20,0,0
Pakistan,30.375,69.345,,0,2020-02-21,0,0
Pakistan,30.375,69.345,,0,2020-02-22,0,0
Pakistan,30.375,69.345,,0,2020-02-23,0,0
Pakistan,30.375,69.345,,0,2020-02-24,0,0
Pakistan,30.375,69.345,,0,2020-02-25,0,0
Pakistan,30.375,69.345,,2,2020-02-26,0,0
Pakistan,30.375,69.345,,2,2020-02-27,0,0
Pakistan,30.375,69.345,,2,2020-02-28,0,0
Pakistan,30.375,69.345,,4,2020-02-29,0,0
Pakistan,30.375,69.345,,4,2020-03-01,0,0
Pakistan,30.375,69.345,,4,2020-03-02,0,0
Pakistan,30.375,69.345,,5,2020-03-03,0,0
Pakistan,30.375,69.345,,5,2020-03-04,0,0
Pakistan,30.375,69.345,,5,2020-03-05,0,0
Pakistan,30.375,69.345,,6,2020-03-06,0,0
Pakistan,30.375,69.345,,6,2020-03-07,0,0
Pakistan,30.375,69.345,,6,2020-03-08,0,1
Pakistan,30.375,69.345,,6,2020-03-09,0,1
Pakistan,30.375,69.345,,16,2020-03-10,0,1
Pakistan,30.375,69.345,,19,2020-03-11,0,2
Pakistan,30.375,69.345,,20,2020-03-12,0,2
Pakistan,30.375,69.345,,28,2020-03-13,0,2
Pakistan,30.375,69.345,,31,2020-03-14,0,2
Pakistan,30.375,69.345,,53,2020-03-15,0,2
Pakistan,30.375,69.345,,136,2020-03-16,0,2
Pakistan,30.375,69.345,,236,2020-03-17,0,2
Pakistan,30.375,69.345,,299,2020-03-18,0,2
Pakistan,30.375,69.345,,454,2020-03-19,2,13
Pakistan,30.375,69.345,,501,2020-03-20,3,13
Pakistan,30.375,69.345,,730,2020-03-21,3,13
Pakistan,30.375,69.345,,776,2020-03-22,5,5
Pakistan,30.375,69.345,,875,2020-03-23,6,13
Pakistan,30.375,69.345,,972,2020-03-24,7,18
Pakistan,30.375,69.345,,1063,2020-03-25,8,21
Pakistan,30.375,69.345,,1201,2020-03-26,9,21
Pakistan,30.375,69.345,,1373,2020-03-27,11,23
Pakistan,30.375,69.345,,1495,2020-03-28,12,29
Pakistan,30.375,69.345,,1597,2020-03-29,14,29
Pakistan,30.375,69.345,,1717,2020-03-30,21,76
Pakistan,30.375,69.345,,1938,2020-03-31,26,76
Pakistan,30.375,69.345,,2118,2020-04-01,27,94
Pakistan,30.375,69.345,,2421,2020-04-02,34,125
Pakistan,30.375,69.345,,2686,2020-04-03,40,126
Pakistan,30.375,69.345,,2818,2020-04-04,41,131
Pakistan,30.375,69.345,,3157,2020-04-05,47,211
Pakistan,30.375,69.345,,3766,2020-04-06,53,259
Pakistan,30.375,69.345,,4035,2020-04-07,57,429
Pakistan,30.375,69.345,,4263,2020-04-08,61,467
Pakistan,30.375,69.345,,4489,2020-04-09,65,572
Panama,8.538,-80.782,,0,2020-01-22,0,0
Panama,8.538,-80.782,,0,2020-01-23,0,0
Panama,8.538,-80.782,,0,2020-01-24,0,0
Panama,8.538,-80.782,,0,2020-01-25,0,0
Panama,8.538,-80.782,,0,2020-01-26,0,0
Panama,8.538,-80.782,,0,2020-01-27,0,0
Panama,8.538,-80.782,,0,2020-01-28,0,0
Panama,8.538,-80.782,,0,2020-01-29,0,0
Panama,8.538,-80.782,,0,2020-01-30,0,0
Panama,8.538,-80.782,,0,2020-01-31,0,0
Panama,8.538,-80.782,,0,2020-02-01,0,0
Panama,8.538,-80.782,,0,2020-02-02,0,0
Panama,8.538,-80.782,,0,2020-02-03,0,0
Panama,8.538,-80.782,,0,2020-02-04,0,0
Panama,8.538,-80.782,,0,2020-02-05,0,0
Panama,8.538,-80.782,,0,2020-02-06,0,0
Panama,8.538,-80.782,,0,2020-02-07,0,0
Panama,8.538,-80.782,,0,2020-02-08,0,0
Panama,8.538,-80.782,,0,2020-02-09,0,0
Panama,8.538,-80.782,,0,2020-02-10,0,0
Panama,8.538,-80.782,,0,2020-02-11,0,0
Panama,8.538,-80.782,,0,2020-02-12,0,0
Panama,8.538,-80.782,,0,2020-02-13,0,0
Panama,8.538,-80.782,,0,2020-02-14,0,0
Panama,8.538,-80.782,,0,2020-02-15,0,0
Panama,8.538,-80.782,,0,2020-02-16,0,0
Panama,8.538,-80.782,,0,2020-02-17,0,0
Panama,8.538,-80.782,,0,2020-02-18,0,0
Panama,8.538,-80.782,,0,2020-02-19,0,0
Panama,8.538,-80.782,,0,2020-02-20,0,0
Panama,8.538,-80.782,,0,2020-02-21,0,0
Panama,8.538,-80.782,,0,2020-02-22,0,0
Panama,8.538,-80.782,,0,2020-02-23,0,0
Panama,8.538,-80.782,,0,2020-02-24,0,0
Panama,8.538,-80.782,,0,2020-02-25,0,0
Panama,8.538,-80.782,,0,2020-02-26,0,0
Panama,8.538,-80.782,,0,2020-02-27,0,0
Panama,8.538,-80.782,,0,2020-02-28,0,0
Panama,8.538,-80.782,,0,2020-02-29,0,0
Panama,8.538,-80.782,,0,2020-03-01,0,0
Panama,8.538,-80.782,,0,2020-03-02,0,0
Panama,8.538,-80.782,,0,2020-03-03,0,0
Panama,8.538,-80.782,,0,2020-03-04,0,0
Panama,8.538,-80.782,,0,2020-03-05,0,0
Panama,8.538,-80.782,,0,2020-03-06,0,0
Panama,8.538,-80.782,,0,2020-03-07,0,0
Panama,8.538,-80.782,,0,2020-03-08,0,0
Panama,8.538,-80.782,,0,2020-03-09,0,0
Panama,8.538,-80.782,,1,2020-03-10,0,0
Panama,8.538,-80.782,,8,2020-03-11,1,0
Panama,8.538,-80.782,,11,2020-03-12,1,0
Panama,8.538,-80.782,,27,2020-03-13,1,0
Panama,8.538,-80.782,,36,2020-03-14,1,0
Panama,8.538,-80.782,,43,2020-03-15,1,0
Panama,8.538,-80.782,,55,2020-03-16,1,0
Panama,8.538,-80.782,,69,2020-03-17,1,0
Panama,8.538,-80.782,,86,2020-03-18,1,0
Panama,8.538,-80.782,,109,2020-03-19,1,0
Panama,8.538,-80.782,,137,2020-03-20,1,0
Panama,8.538,-80.782,,200,2020-03-21,1,0
Panama,8.538,-80.782,,313,2020-03-22,3,0
Panama,8.538,-80.782,,345,2020-03-23,6,1
Panama,8.538,-80.782,,345,2020-03-24,6,1
Panama,8.538,-80.782,,443,2020-03-25,8,1
Panama,8.538,-80.782,,558,2020-03-26,8,2
Panama,8.538,-80.782,,674,2020-03-27,9,2
Panama,8.538,-80.782,,786,2020-03-28,14,2
Panama,8.538,-80.782,,901,2020-03-29,17,4
Panama,8.538,-80.782,,989,2020-03-30,24,4
Panama,8.538,-80.782,,1181,2020-03-31,30,9
Panama,8.538,-80.782,,1181,2020-04-01,30,9
Panama,8.538,-80.782,,1317,2020-04-02,32,9
Panama,8.538,-80.782,,1475,2020-04-03,37,10
Panama,8.538,-80.782,,1673,2020-04-04,41,13
Panama,8.538,-80.782,,1801,2020-04-05,46,13
Panama,8.538,-80.782,,1988,2020-04-06,54,13
Panama,8.538,-80.782,,2100,2020-04-07,55,14
Panama,8.538,-80.782,,2249,2020-04-08,59,16
Panama,8.538,-80.782,,2528,2020-04-09,63,16
Papua New Guinea,-6.315,143.956,,0,2020-01-22,0,0
Papua New Guinea,-6.315,143.956,,0,2020-01-23,0,0
Papua New Guinea,-6.315,143.956,,0,2020-01-24,0,0
Papua New Guinea,-6.315,143.956,,0,2020-01-25,0,0
Papua New Guinea,-6.315,143.956,,0,2020-01-26,0,0
Papua New Guinea,-6.315,143.956,,0,2020-01-27,0,0
Papua New Guinea,-6.315,143.956,,0,2020-01-28,0,0
Papua New Guinea,-6.315,143.956,,0,2020-01-29,0,0
Papua New Guinea,-6.315,143.956,,0,2020-01-30,0,0
Papua New Guinea,-6.315,143.956,,0,2020-01-31,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-01,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-02,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-03,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-04,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-05,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-06,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-07,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-08,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-09,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-10,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-11,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-12,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-13,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-14,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-15,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-16,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-17,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-18,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-19,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-20,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-21,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-22,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-23,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-24,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-25,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-26,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-27,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-28,0,0
Papua New Guinea,-6.315,143.956,,0,2020-02-29,0,0
Papua New Guinea,-6.315,143.956,,0,2020-03-01,0,0
Papua New Guinea,-6.315,143.956,,0,2020-03-02,0,0
Papua New Guinea,-6.315,143.956,,0,2020-03-03,0,0
Papua New Guinea,-6.315,143.956,,0,2020-03-04,0,0
Papua New Guinea,-6.315,143.956,,0,2020-03-05,0,0
Papua New Guinea,-6.315,143.956,,0,2020-03-06,0,0
Papua New Guinea,-6.315,143.956,,0,2020-03-07,0,0
Papua New Guinea,-6.315,143.956,,0,2020-03-08,0,0
Papua New Guinea,-6.315,143.956,,0,2020-03-09,0,0
Papua New Guinea,-6.315,143.956,,0,2020-03-10,0,0
Papua New Guinea,-6.315,143.956,,0,2020-03-11,0,0
Papua New Guinea,-6.315,143.956,,0,2020-03-12,0,0
Papua New Guinea,-6.315,143.956,,0,2020-03-13,0,0
Papua New Guinea,-6.315,143.956,,0,2020-03-14,0,0
Papua New Guinea,-6.315,143.956,,0,2020-03-15,0,0
Papua New Guinea,-6.315,143.956,,0,2020-03-16,0,0
Papua New Guinea,-6.315,143.956,,0,2020-03-17,0,0
Papua New Guinea,-6.315,143.956,,0,2020-03-18,0,0
Papua New Guinea,-6.315,143.956,,0,2020-03-19,0,0
Papua New Guinea,-6.315,143.956,,1,2020-03-20,0,0
Papua New Guinea,-6.315,143.956,,1,2020-03-21,0,0
Papua New Guinea,-6.315,143.956,,1,2020-03-22,0,0
Papua New Guinea,-6.315,143.956,,1,2020-03-23,0,0
Papua New Guinea,-6.315,143.956,,1,2020-03-24,0,0
